interview__key,interview__id,ip1,ministere,responsable,sexe,heure_fin,sssys_irnd,has__errors,interview__status,assignment__id,responsable_interne,Code_secteur,q1,q2,q3,q4,q5,q6,q7,q8,q81,q82,q9
00000000690,00000000000000000000000690,IP690,Ministère 19,Responsable 690,Homme,23:18,.47840634,0,2,2131,Resp interne 690,7,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 8,Non,,,Oui,Très,Élevée,Recommandation 12
00000000691,00000000000000000000000691,IP691,Ministère 16,Responsable 691,Homme,14:39,.94024962,0,2,2015,Resp interne 691,5,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 5,Oui,Défi secteur 2,Défi usagers 4,Oui,Faible,Élevée,Recommandation 4
00000000692,00000000000000000000000692,IP692,Ministère 19,Responsable 692,Homme,20:15,.23497908,0,1,2132,Resp interne 692,8,satisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 2,Non,,,Oui,Élevée,Faible,Recommandation 2
00000000693,00000000000000000000000693,IP693,Ministère 1,Responsable 693,Femme,11:40,.36249307,0,3,2098,Resp interne 693,5,insatisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 4,Oui,Défi secteur 4,Défi usagers 6,Oui,Moyenne,Très,Recommandation 3
00000000694,00000000000000000000000694,IP694,Ministère 8,Responsable 694,Homme,14:54,.37852985,0,2,2073,Resp interne 694,1,satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 9,Oui,Défi secteur 6,Défi usagers 9,Oui,Élevée,Faible,Recommandation 16
00000000695,00000000000000000000000695,IP695,Ministère 13,Responsable 695,Femme,02:39,.2982693,0,3,2137,Resp interne 695,6,tres_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 8,Non,,,Oui,Très,Faible,Recommandation 16
00000000696,00000000000000000000000696,IP696,Ministère 18,Responsable 696,Femme,01:38,.71090478,0,1,2118,Resp interne 696,1,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 8,Non,,,Oui,Élevée,Faible,Recommandation 1
00000000697,00000000000000000000000697,IP697,Ministère 2,Responsable 697,Femme,02:12,.13182847,0,3,2140,Resp interne 697,2,satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 6,Oui,Défi secteur 10,Défi usagers 5,Oui,faible,Faible,Recommandation 12
00000000698,00000000000000000000000698,IP698,Ministère 11,Responsable 698,Homme,16:51,.12921688,0,1,2035,Resp interne 698,9,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 8,Oui,Défi secteur 5,Défi usagers 5,Non,,,Recommandation 4
00000000699,00000000000000000000000699,IP699,Ministère 11,Responsable 699,Femme,15:45,.54970944,0,1,2089,Resp interne 699,7,satisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 3,Oui,Défi secteur 10,Défi usagers 1,Oui,Faible,faible,Recommandation 1
00000000700,00000000000000000000000700,IP700,Ministère 18,Responsable 700,Femme,20:21,.40584198,0,3,2044,Resp interne 700,1,tres_insatisfait,Non,,,Non,,,Oui,Moyenne,Moyenne,Recommandation 17
00000000701,00000000000000000000000701,IP701,Ministère 7,Responsable 701,Femme,23:29,.34645838,0,3,2014,Resp interne 701,8,tres_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 9,Oui,Défi secteur 9,Défi usagers 5,Non,,,Recommandation 10
00000000702,00000000000000000000000702,IP702,Ministère 14,Responsable 702,Femme,16:16,.53529435,0,1,2053,Resp interne 702,3,tres_satisfait,Non,,,Non,,,Oui,Très,Moyenne,Recommandation 13
00000000703,00000000000000000000000703,IP703,Ministère 7,Responsable 703,Homme,05:59,.74630475,0,1,2019,Resp interne 703,4,tres_insatisfait,Non,,,Oui,Défi secteur 3,Défi usagers 5,Non,,,Recommandation 12
00000000704,00000000000000000000000704,IP704,Ministère 14,Responsable 704,Femme,22:15,.77434462,0,3,2172,Resp interne 704,4,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 10,Oui,Défi secteur 3,Défi usagers 9,Non,,,Recommandation 18
00000000705,00000000000000000000000705,IP705,Ministère 14,Responsable 705,Homme,01:01,.23072612,0,1,2115,Resp interne 705,4,satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 4,Non,,,Oui,Moyenne,Faible,Recommandation 16
00000000706,00000000000000000000000706,IP706,Ministère 11,Responsable 706,Homme,14:24,.41875809,0,3,2075,Resp interne 706,6,tres_insatisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 8,Non,,,Oui,Faible,faible,Recommandation 10
00000000707,00000000000000000000000707,IP707,Ministère 18,Responsable 707,Homme,02:29,.68816692,0,3,2066,Resp interne 707,8,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 4,Oui,Défi secteur 1,Défi usagers 10,Oui,Très,Moyenne,Recommandation 12
00000000708,00000000000000000000000708,IP708,Ministère 5,Responsable 708,Homme,00:34,.21412879,0,2,2122,Resp interne 708,8,tres_insatisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 5,Oui,Défi secteur 5,Défi usagers 7,Oui,faible,Élevée,Recommandation 18
00000000709,00000000000000000000000709,IP709,Ministère 1,Responsable 709,Femme,01:02,.48800099,0,3,2051,Resp interne 709,3,satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 1,Oui,Défi secteur 1,Défi usagers 5,Oui,Très,Moyenne,Recommandation 18
00000000710,00000000000000000000000710,IP710,Ministère 12,Responsable 710,Homme,13:02,.79998922,0,3,2132,Resp interne 710,3,tres_insatisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 4,Oui,Défi secteur 8,Défi usagers 9,Non,,,Recommandation 9
00000000711,00000000000000000000000711,IP711,Ministère 9,Responsable 711,Femme,00:56,.1324431,0,1,2056,Resp interne 711,9,tres_satisfait,Non,,,Non,,,Non,,,Recommandation 13
00000000712,00000000000000000000000712,IP712,Ministère 8,Responsable 712,Homme,22:45,.95573556,0,3,2102,Resp interne 712,2,insatisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 10,Oui,Défi secteur 4,Défi usagers 4,Non,,,Recommandation 9
00000000713,00000000000000000000000713,IP713,Ministère 19,Responsable 713,Homme,20:15,.13733278,0,1,2185,Resp interne 713,5,tres_satisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 3,Non,,,Oui,Élevée,Élevée,Recommandation 8
00000000714,00000000000000000000000714,IP714,Ministère 2,Responsable 714,Femme,03:56,.70862275,0,3,2079,Resp interne 714,3,ni_insatisfait_ni_satisfait,Non,,,Non,,,Oui,Faible,Faible,Recommandation 11
00000000715,00000000000000000000000715,IP715,Ministère 5,Responsable 715,Femme,12:33,.79423392,0,1,2104,Resp interne 715,4,satisfait,Oui,Changement majeur secteur 6,Changement majeur usagers 7,Oui,Défi secteur 9,Défi usagers 1,Oui,Moyenne,Faible,Recommandation 17
00000000716,00000000000000000000000716,IP716,Ministère 20,Responsable 716,Homme,13:13,.79394966,0,2,2029,Resp interne 716,4,tres_insatisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 5,Oui,Défi secteur 10,Défi usagers 7,Oui,Moyenne,Faible,Recommandation 8
00000000717,00000000000000000000000717,IP717,Ministère 4,Responsable 717,Femme,04:03,.97473872,0,2,2149,Resp interne 717,8,satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 5,Oui,Défi secteur 10,Défi usagers 7,Non,,,Recommandation 10
00000000718,00000000000000000000000718,IP718,Ministère 4,Responsable 718,Homme,14:16,.039937999,0,1,2028,Resp interne 718,7,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 8,Non,,,Oui,Très,Faible,Recommandation 12
00000000719,00000000000000000000000719,IP719,Ministère 9,Responsable 719,Femme,20:27,.68657094,0,1,2089,Resp interne 719,3,satisfait,Non,,,Oui,Défi secteur 10,Défi usagers 4,Oui,faible,Élevée,Recommandation 4
00000000720,00000000000000000000000720,IP720,Ministère 3,Responsable 720,Femme,08:51,.22895971,0,1,2195,Resp interne 720,1,satisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 3,Oui,Défi secteur 8,Défi usagers 10,Oui,faible,faible,Recommandation 19
00000000721,00000000000000000000000721,IP721,Ministère 12,Responsable 721,Homme,18:31,.42534116,0,1,2027,Resp interne 721,2,satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 6,Oui,Défi secteur 6,Défi usagers 10,Oui,Faible,Faible,Recommandation 7
00000000722,00000000000000000000000722,IP722,Ministère 11,Responsable 722,Homme,21:25,.88061148,0,2,2088,Resp interne 722,5,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 10,Oui,Défi secteur 3,Défi usagers 5,Non,,,Recommandation 13
00000000723,00000000000000000000000723,IP723,Ministère 7,Responsable 723,Femme,11:21,.26268664,0,1,2052,Resp interne 723,7,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 10,Défi usagers 10,Non,,,Recommandation 13
00000000724,00000000000000000000000724,IP724,Ministère 3,Responsable 724,Femme,23:46,.43575859,0,1,2052,Resp interne 724,5,insatisfait,Non,,,Oui,Défi secteur 6,Défi usagers 10,Non,,,Recommandation 12
00000000725,00000000000000000000000725,IP725,Ministère 16,Responsable 725,Homme,00:16,.36949247,0,2,2164,Resp interne 725,5,tres_insatisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 10,Oui,Défi secteur 1,Défi usagers 10,Oui,Très,Moyenne,Recommandation 19
00000000726,00000000000000000000000726,IP726,Ministère 13,Responsable 726,Homme,08:15,.74742329,0,1,2166,Resp interne 726,4,tres_insatisfait,Non,,,Oui,Défi secteur 6,Défi usagers 5,Oui,faible,Faible,Recommandation 8
00000000727,00000000000000000000000727,IP727,Ministère 5,Responsable 727,Femme,16:05,.40793237,0,2,2095,Resp interne 727,7,tres_satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 4,Oui,Défi secteur 5,Défi usagers 3,Oui,Très,Faible,Recommandation 18
00000000728,00000000000000000000000728,IP728,Ministère 12,Responsable 728,Femme,11:00,.27112299,0,2,2089,Resp interne 728,6,insatisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 4,Oui,Défi secteur 3,Défi usagers 3,Non,,,Recommandation 13
00000000729,00000000000000000000000729,IP729,Ministère 8,Responsable 729,Homme,21:03,.92581403,0,2,2167,Resp interne 729,2,tres_satisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 3,Oui,Défi secteur 8,Défi usagers 2,Non,,,Recommandation 20
00000000730,00000000000000000000000730,IP730,Ministère 1,Responsable 730,Femme,22:52,.15792523,0,2,2073,Resp interne 730,2,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 5,Non,,,Oui,faible,faible,Recommandation 14
00000000731,00000000000000000000000731,IP731,Ministère 20,Responsable 731,Homme,11:54,.50020784,0,2,2164,Resp interne 731,7,tres_insatisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 10,Non,,,Non,,,Recommandation 7
00000000732,00000000000000000000000732,IP732,Ministère 19,Responsable 732,Femme,21:48,.82489258,0,3,2098,Resp interne 732,8,tres_insatisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 3,Non,,,Oui,Très,faible,Recommandation 4
00000000733,00000000000000000000000733,IP733,Ministère 14,Responsable 733,Femme,10:13,.075399958,0,3,2157,Resp interne 733,3,tres_satisfait,Non,,,Non,,,Oui,Très,Faible,Recommandation 19
00000000734,00000000000000000000000734,IP734,Ministère 3,Responsable 734,Homme,05:42,.1583593,0,2,2189,Resp interne 734,9,insatisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 8,Oui,Défi secteur 6,Défi usagers 3,Non,,,Recommandation 19
00000000735,00000000000000000000000735,IP735,Ministère 7,Responsable 735,Femme,07:22,.46777084,0,1,2160,Resp interne 735,6,satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 2,Oui,Défi secteur 4,Défi usagers 10,Non,,,Recommandation 13
00000000736,00000000000000000000000736,IP736,Ministère 7,Responsable 736,Homme,07:50,.55735159,0,2,2198,Resp interne 736,5,insatisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 3,Non,,,Non,,,Recommandation 2
00000000737,00000000000000000000000737,IP737,Ministère 11,Responsable 737,Homme,05:35,.16630861,0,3,2047,Resp interne 737,1,insatisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 8,Oui,Défi secteur 5,Défi usagers 3,Oui,Élevée,Très,Recommandation 10
00000000738,00000000000000000000000738,IP738,Ministère 10,Responsable 738,Homme,05:14,.77816206,0,1,2114,Resp interne 738,6,satisfait,Non,,,Oui,Défi secteur 9,Défi usagers 9,Oui,Moyenne,faible,Recommandation 20
00000000739,00000000000000000000000739,IP739,Ministère 20,Responsable 739,Homme,18:03,.82098943,0,1,2086,Resp interne 739,4,satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 6,Non,,,Oui,Moyenne,Très,Recommandation 6
00000000740,00000000000000000000000740,IP740,Ministère 18,Responsable 740,Femme,10:43,.31452891,0,1,2085,Resp interne 740,3,satisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 9,Oui,Défi secteur 5,Défi usagers 3,Oui,Moyenne,Élevée,Recommandation 3
00000000741,00000000000000000000000741,IP741,Ministère 13,Responsable 741,Femme,10:02,.037803698,0,1,2068,Resp interne 741,2,insatisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 9,Oui,Défi secteur 2,Défi usagers 6,Non,,,Recommandation 11
00000000742,00000000000000000000000742,IP742,Ministère 3,Responsable 742,Femme,01:29,.32204512,0,1,2199,Resp interne 742,4,tres_satisfait,Non,,,Oui,Défi secteur 1,Défi usagers 1,Oui,Élevée,faible,Recommandation 14
00000000743,00000000000000000000000743,IP743,Ministère 13,Responsable 743,Homme,02:14,.6364556,0,2,2190,Resp interne 743,7,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 8,Défi usagers 3,Oui,Faible,Faible,Recommandation 11
00000000744,00000000000000000000000744,IP744,Ministère 12,Responsable 744,Homme,01:47,.35678354,0,2,2135,Resp interne 744,1,insatisfait,Non,,,Oui,Défi secteur 4,Défi usagers 5,Non,,,Recommandation 8
00000000745,00000000000000000000000745,IP745,Ministère 3,Responsable 745,Homme,02:56,.34986705,0,3,2158,Resp interne 745,3,insatisfait,Non,,,Oui,Défi secteur 6,Défi usagers 2,Oui,Faible,Moyenne,Recommandation 1
00000000746,00000000000000000000000746,IP746,Ministère 20,Responsable 746,Homme,06:35,.65803736,0,2,2135,Resp interne 746,2,satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 9,Oui,Défi secteur 2,Défi usagers 8,Oui,Élevée,Faible,Recommandation 8
00000000747,00000000000000000000000747,IP747,Ministère 15,Responsable 747,Femme,11:49,.3183648,0,2,2056,Resp interne 747,1,tres_insatisfait,Non,,,Oui,Défi secteur 2,Défi usagers 7,Oui,Très,Faible,Recommandation 8
00000000748,00000000000000000000000748,IP748,Ministère 8,Responsable 748,Homme,23:08,.014070787,0,3,2152,Resp interne 748,7,satisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 6,Oui,Défi secteur 3,Défi usagers 4,Oui,Faible,Faible,Recommandation 14
00000000749,00000000000000000000000749,IP749,Ministère 7,Responsable 749,Homme,03:43,.17316814,0,3,2138,Resp interne 749,8,insatisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 3,Non,,,Oui,Très,Faible,Recommandation 3
00000000750,00000000000000000000000750,IP750,Ministère 9,Responsable 750,Femme,01:25,.51852602,0,3,2033,Resp interne 750,5,satisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 2,Oui,Défi secteur 5,Défi usagers 2,Non,,,Recommandation 16
00000000751,00000000000000000000000751,IP751,Ministère 20,Responsable 751,Homme,14:25,.067775838,0,2,2032,Resp interne 751,9,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 8,Non,,,Oui,faible,Très,Recommandation 3
00000000752,00000000000000000000000752,IP752,Ministère 9,Responsable 752,Homme,09:13,.69422668,0,3,2041,Resp interne 752,1,insatisfait,Oui,Changement majeur secteur 10,Changement majeur usagers 9,Oui,Défi secteur 1,Défi usagers 3,Oui,Très,Faible,Recommandation 6
00000000753,00000000000000000000000753,IP753,Ministère 7,Responsable 753,Femme,14:42,.4164381,0,1,2167,Resp interne 753,2,satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 3,Oui,Défi secteur 9,Défi usagers 4,Oui,Très,Faible,Recommandation 13
00000000754,00000000000000000000000754,IP754,Ministère 6,Responsable 754,Femme,12:25,.76616549,0,2,2074,Resp interne 754,5,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 8,Changement majeur usagers 10,Non,,,Oui,Moyenne,Faible,Recommandation 5
00000000755,00000000000000000000000755,IP755,Ministère 2,Responsable 755,Femme,05:47,.48033407,0,1,2041,Resp interne 755,1,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 4,Changement majeur usagers 9,Oui,Défi secteur 7,Défi usagers 1,Non,,,Recommandation 7
00000000756,00000000000000000000000756,IP756,Ministère 1,Responsable 756,Homme,23:12,.79429996,0,1,2098,Resp interne 756,5,tres_insatisfait,Oui,Changement majeur secteur 7,Changement majeur usagers 1,Non,,,Non,,,Recommandation 2
00000000757,00000000000000000000000757,IP757,Ministère 14,Responsable 757,Homme,12:23,.25888103,0,2,2027,Resp interne 757,5,tres_satisfait,Oui,Changement majeur secteur 5,Changement majeur usagers 9,Oui,Défi secteur 8,Défi usagers 5,Non,,,Recommandation 3
00000000758,00000000000000000000000758,IP758,Ministère 5,Responsable 758,Femme,19:44,.74559933,0,2,2047,Resp interne 758,3,satisfait,Oui,Changement majeur secteur 2,Changement majeur usagers 5,Oui,Défi secteur 5,Défi usagers 2,Oui,faible,Faible,Recommandation 6
00000000759,00000000000000000000000759,IP759,Ministère 1,Responsable 759,Homme,06:29,.26194668,0,1,2191,Resp interne 759,6,ni_insatisfait_ni_satisfait,Non,,,Oui,Défi secteur 1,Défi usagers 6,Oui,Faible,Moyenne,Recommandation 8
00000000760,00000000000000000000000760,IP760,Ministère 1,Responsable 760,Homme,03:02,.29456833,0,1,2124,Resp interne 760,1,tres_satisfait,Oui,Changement majeur secteur 9,Changement majeur usagers 2,Oui,Défi secteur 10,Défi usagers 9,Oui,Moyenne,Faible,Recommandation 18
00000000761,00000000000000000000000761,IP761,Ministère 9,Responsable 761,Homme,14:43,.64619404,0,1,2021,Resp interne 761,5,ni_insatisfait_ni_satisfait,Oui,Changement majeur secteur 3,Changement majeur usagers 5,Non,,,Oui,faible,Faible,Recommandation 19
00000000762,00000000000000000000000762,IP762,Ministère 17,Responsable 762,Femme,01:27,.21477753,0,2,2127,Resp interne 762,6,satisfait,Oui,Changement majeur secteur 1,Changement majeur usagers 1,Oui,Défi secteur 6,Défi usagers 7,Non,,,Recommandation 3
00000000763,00000000000000000000000763,IP763,Ministère 9,Responsable 763,Femme,02:39,.54051238,0,2,2094,Resp interne 763,9,satisfait,Non,,,Non,,,Non,,,Recommandation 14
00000000764,00000000000000000000000764,IP764,Ministère 8,Responsable 764,Homme,05:42,.4567239,0,2,2144,Resp interne 764,5,insatisfait,Non,,,Oui,Défi secteur 4,Défi usagers 4,Non,,,Recommandation 17
